bag_time_ns,bag_time_sec,stamp.sec,stamp.nanosec,level,name,msg,file,function,line
1780471461218688143,1780471461.218688250,1780471461,199247739,20,rosbag2_recorder,Press SPACE for pausing/resuming,./src/rosbag2_transport/recorder.cpp,Recorder,104
1780471461218747506,1780471461.218747616,1780471461,205775577,20,rosbag2_recorder,Listening for topics...,./src/rosbag2_transport/recorder.cpp,record,195
1780471461218771923,1780471461.218771935,1780471461,205816636,20,rosbag2_recorder,Event publisher thread: Starting,./src/rosbag2_transport/recorder.cpp,event_publisher_thread_main,215
1780471461218791573,1780471461.218791485,1780471461,210012317,20,rosbag2_recorder,Subscribed to topic '/rosout',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471461218810326,1780471461.218810320,1780471461,212186258,20,rosbag2_recorder,Subscribed to topic '/parameter_events',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471461218837527,1780471461.218837500,1780471461,213887053,20,rosbag2_recorder,Subscribed to topic '/events/write_split',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471461218858104,1780471461.218858004,1780471461,217074104,20,rosbag2_recorder,Subscribed to topic '/cmd_vel',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471461218877241,1780471461.218877316,1780471461,217737084,20,rosbag2_recorder,Recording...,./src/rosbag2_transport/recorder.cpp,record,209
1780471461221747859,1780471461.221747875,1780471453,306208563,20,laica_velocity_predictor,"Loadcell data received, but waiting for calibration done flag",/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,handleLoadCellValues,491
1780471461221812279,1780471461.221812248,1780471453,306354586,20,laica_velocity_predictor,Loadcell calibration done flag received; admittance can start zeroing,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,loadCellCalibrationDoneCallback,521
1780471461221837496,1780471461.221837521,1780471453,315632204,20,laica_velocity_predictor,Starting 3.00 s predictor force zeroing. Keep leash/loadcell relaxed.,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,updateForceZero,606
1780471461221857273,1780471461.221857309,1780471456,325616431,20,laica_velocity_predictor,Predictor force zeroing complete: offset=0.451511 from 302 samples,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,updateForceZero,619
1780471461221875194,1780471461.221875191,1780471456,343733210,20,laica_velocity_predictor,Admittance force raw=0.094 zeroed=-0.357 filtered=-0.357 eff=0.000 adm_vx=0.000 cmd_vx=0.010,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471461221893627,1780471461.221893549,1780471457,343773774,20,laica_velocity_predictor,Admittance force raw=-51.113 zeroed=-51.565 filtered=-32.545 eff=-27.545 adm_vx=-0.182 cmd_vx=0.332,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471461221911804,1780471461.221911907,1780471458,343814766,20,laica_velocity_predictor,Admittance force raw=-35.403 zeroed=-35.854 filtered=-19.537 eff=-14.537 adm_vx=-0.189 cmd_vx=0.311,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471461221940702,1780471461.221940756,1780471459,343853914,20,laica_velocity_predictor,Admittance force raw=-19.919 zeroed=-20.371 filtered=-21.185 eff=-16.185 adm_vx=-0.259 cmd_vx=0.241,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471461221963455,1780471461.221963406,1780471460,344124734,20,laica_velocity_predictor,Admittance force raw=-25.580 zeroed=-26.032 filtered=-26.794 eff=-21.794 adm_vx=-0.292 cmd_vx=0.208,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471461346196783,1780471461.346196890,1780471461,344556919,20,laica_velocity_predictor,Admittance force raw=-22.240 zeroed=-22.692 filtered=-21.163 eff=-16.163 adm_vx=-0.242 cmd_vx=0.258,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471462336552662,1780471462.336552620,1780471462,336374829,20,rosbag2_recorder,Subscribed to topic '/load_cell/data',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462339530870,1780471462.339530945,1780471462,339350412,20,rosbag2_recorder,Subscribed to topic '/load_cell/calibration_done',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462343946339,1780471462.343946457,1780471462,343761337,20,rosbag2_recorder,Subscribed to topic '/switch/data',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462348492632,1780471462.348492622,1780471462,348306734,20,rosbag2_recorder,Subscribed to topic '/sensor_ranges',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462352498159,1780471462.352498055,1780471462,352343622,20,rosbag2_recorder,Subscribed to topic '/joint_states',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462355421100,1780471462.355421066,1780471462,355281572,20,rosbag2_recorder,Subscribed to topic '/encoder/data',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462359680785,1780471462.359680891,1780471462,359478918,20,rosbag2_recorder,Subscribed to topic '/tf',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462362111891,1780471462.362111807,1780471453,305155642,20,arduino_sensor_pub,"Loadcell startup calibration complete: raw_offset=-6235.03, voltage_offset=-0.029032 mV, force_offset=13.833093 N (501 samples)",/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,updateLoadCellStartupCalibration,378
1780471462362181847,1780471462.362181902,1780471458,305525447,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471462363484669,1780471462.363484621,1780471462,363303731,20,rosbag2_recorder,Subscribed to topic '/odom',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462364456913,1780471462.364456892,1780471462,364047259,20,laica_velocity_predictor,Admittance force raw=-15.022 zeroed=-15.473 filtered=-10.234 eff=-5.234 adm_vx=-0.045 cmd_vx=0.455,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471462366996794,1780471462.366996765,1780471462,366840657,20,rosbag2_recorder,Subscribed to topic '/imu',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462369967417,1780471462.369967461,1780471462,369800656,20,rosbag2_recorder,Subscribed to topic '/bms_state',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
1780471462386598230,1780471462.386598349,1780471453,305963461,20,laica_velocity_predictor,Loadcell calibration done flag received; admittance can start zeroing,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,loadCellCalibrationDoneCallback,521
1780471462386653753,1780471462.386653662,1780471453,315523046,20,laica_velocity_predictor,Starting 3.00 s predictor force zeroing. Keep leash/loadcell relaxed.,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,updateForceZero,606
1780471462386689979,1780471462.386689901,1780471456,325605518,20,laica_velocity_predictor,Predictor force zeroing complete: offset=0.451511 from 302 samples,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,updateForceZero,619
1780471462386720765,1780471462.386720657,1780471456,344346171,20,laica_velocity_predictor,Admittance force raw=0.094 zeroed=-0.357 filtered=-0.357 eff=0.000 adm_vx=0.000 cmd_vx=0.010,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471462386764223,1780471462.386764288,1780471457,344386607,20,laica_velocity_predictor,Admittance force raw=-51.113 zeroed=-51.565 filtered=-32.542 eff=-27.542 adm_vx=-0.182 cmd_vx=0.332,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471462386796897,1780471462.386796951,1780471458,344451824,20,laica_velocity_predictor,Admittance force raw=-35.403 zeroed=-35.854 filtered=-19.543 eff=-14.543 adm_vx=-0.190 cmd_vx=0.310,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471462386826115,1780471462.386826038,1780471459,344488668,20,laica_velocity_predictor,Admittance force raw=-19.919 zeroed=-20.371 filtered=-21.185 eff=-16.185 adm_vx=-0.259 cmd_vx=0.241,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471462386854084,1780471462.386854172,1780471460,344555349,20,laica_velocity_predictor,Admittance force raw=-25.580 zeroed=-26.032 filtered=-26.799 eff=-21.799 adm_vx=-0.292 cmd_vx=0.208,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471462386882694,1780471462.386882782,1780471461,344605945,20,laica_velocity_predictor,Admittance force raw=-22.240 zeroed=-22.692 filtered=-21.098 eff=-16.098 adm_vx=-0.242 cmd_vx=0.258,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471462386912007,1780471462.386912107,1780471462,344671530,20,laica_velocity_predictor,Admittance force raw=-13.352 zeroed=-13.803 filtered=-9.530 eff=-4.530 adm_vx=-0.044 cmd_vx=0.456,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471463345193504,1780471463.345193386,1780471463,344724870,20,laica_velocity_predictor,Admittance force raw=-2.708 zeroed=-3.160 filtered=-9.547 eff=-4.547 adm_vx=-0.052 cmd_vx=0.448,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471463364677494,1780471463.364677429,1780471463,364110360,20,laica_velocity_predictor,Admittance force raw=-1.067 zeroed=-1.518 filtered=-8.601 eff=-3.601 adm_vx=-0.051 cmd_vx=0.449,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471464345562136,1780471464.345562220,1780471464,344850770,20,laica_velocity_predictor,Admittance force raw=-5.850 zeroed=-6.302 filtered=-5.170 eff=-0.170 adm_vx=-0.007 cmd_vx=0.493,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471464366684999,1780471464.366684914,1780471464,364171648,20,laica_velocity_predictor,Admittance force raw=-14.541 zeroed=-14.992 filtered=-6.330 eff=-1.330 adm_vx=-0.008 cmd_vx=0.492,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471465364621257,1780471465.364621162,1780471465,364181202,20,laica_velocity_predictor,Admittance force raw=-5.935 zeroed=-6.387 filtered=-1.588 eff=0.000 adm_vx=-0.001 cmd_vx=0.499,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471465365649825,1780471465.365649939,1780471465,364814964,20,laica_velocity_predictor,Admittance force raw=-5.935 zeroed=-6.387 filtered=-1.589 eff=0.000 adm_vx=-0.001 cmd_vx=0.499,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471466365068062,1780471466.365067959,1780471466,364308309,20,laica_velocity_predictor,Admittance force raw=3.576 zeroed=3.124 filtered=-0.545 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471466365210309,1780471466.365210295,1780471466,364894228,20,laica_velocity_predictor,Admittance force raw=3.576 zeroed=3.124 filtered=-0.544 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471467365485756,1780471467.365485668,1780471467,364310173,20,laica_velocity_predictor,Admittance force raw=6.152 zeroed=5.700 filtered=1.812 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471467365643941,1780471467.365643978,1780471467,364936543,20,laica_velocity_predictor,Admittance force raw=6.152 zeroed=5.700 filtered=1.816 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471468306350307,1780471468.306350231,1780471468,306072276,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471468364965780,1780471468.364965677,1780471468,364377621,20,laica_velocity_predictor,Admittance force raw=2.868 zeroed=2.417 filtered=2.514 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471468367775883,1780471468.367775917,1780471468,364986933,20,laica_velocity_predictor,Admittance force raw=2.868 zeroed=2.417 filtered=2.516 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471469364944786,1780471469.364944696,1780471469,364419286,20,laica_velocity_predictor,Admittance force raw=-1.519 zeroed=-1.971 filtered=1.159 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471469365759038,1780471469.365759134,1780471469,365068345,20,laica_velocity_predictor,Admittance force raw=-1.519 zeroed=-1.971 filtered=1.159 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471470365158408,1780471470.365158319,1780471470,364512582,20,laica_velocity_predictor,Admittance force raw=10.992 zeroed=10.541 filtered=8.114 eff=3.114 adm_vx=0.048 cmd_vx=0.548,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471470365581311,1780471470.365581274,1780471470,365157800,20,laica_velocity_predictor,Admittance force raw=10.992 zeroed=10.541 filtered=8.100 eff=3.100 adm_vx=0.048 cmd_vx=0.548,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471471365971562,1780471471.365971565,1780471471,364529821,20,laica_velocity_predictor,Admittance force raw=18.380 zeroed=17.929 filtered=13.001 eff=8.001 adm_vx=0.056 cmd_vx=0.556,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471471366104370,1780471471.366104364,1780471471,365254468,20,laica_velocity_predictor,Admittance force raw=18.380 zeroed=17.929 filtered=13.002 eff=8.002 adm_vx=0.056 cmd_vx=0.556,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471472365177185,1780471472.365177155,1780471472,364577057,20,laica_velocity_predictor,Admittance force raw=1.255 zeroed=0.803 filtered=4.552 eff=0.000 adm_vx=0.002 cmd_vx=0.502,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471472385752405,1780471472.385752439,1780471472,385187958,20,laica_velocity_predictor,Admittance force raw=8.048 zeroed=7.597 filtered=4.913 eff=0.000 adm_vx=0.002 cmd_vx=0.502,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471473364997252,1780471473.364997149,1780471473,364621104,20,laica_velocity_predictor,Admittance force raw=-8.540 zeroed=-8.991 filtered=-6.738 eff=-1.738 adm_vx=-0.020 cmd_vx=0.480,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471473385584281,1780471473.385584354,1780471473,385236486,20,laica_velocity_predictor,Admittance force raw=-3.869 zeroed=-4.320 filtered=-6.453 eff=-1.453 adm_vx=-0.020 cmd_vx=0.480,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471474365392242,1780471474.365392208,1780471474,364698316,20,laica_velocity_predictor,Admittance force raw=5.472 zeroed=5.021 filtered=0.455 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471474385601778,1780471474.385601759,1780471474,385317315,20,laica_velocity_predictor,Admittance force raw=5.387 zeroed=4.936 filtered=0.982 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471475385105915,1780471475.385105848,1780471475,384726887,20,laica_velocity_predictor,Admittance force raw=-31.808 zeroed=-32.259 filtered=-35.147 eff=-30.147 adm_vx=-0.336 cmd_vx=0.164,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471475385826466,1780471475.385826349,1780471475,385346824,20,laica_velocity_predictor,Admittance force raw=-31.808 zeroed=-32.259 filtered=-35.149 eff=-30.149 adm_vx=-0.336 cmd_vx=0.164,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471476385323638,1780471476.385323524,1780471476,384799322,20,laica_velocity_predictor,Admittance force raw=-6.077 zeroed=-6.528 filtered=-10.225 eff=-5.225 adm_vx=-0.162 cmd_vx=0.338,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471476387242493,1780471476.387242556,1780471476,386363726,20,laica_velocity_predictor,Admittance force raw=-6.077 zeroed=-6.528 filtered=-10.218 eff=-5.218 adm_vx=-0.162 cmd_vx=0.338,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471477385401524,1780471477.385401487,1780471477,384835349,20,laica_velocity_predictor,Admittance force raw=0.207 zeroed=-0.244 filtered=-6.001 eff=-1.001 adm_vx=-0.013 cmd_vx=0.487,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471477406263448,1780471477.406263351,1780471477,405449900,20,laica_velocity_predictor,Admittance force raw=-2.057 zeroed=-2.509 filtered=-5.586 eff=-0.586 adm_vx=-0.013 cmd_vx=0.487,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471478306916179,1780471478.306916237,1780471478,306654213,30,arduino_sensor_pub,Arduino parse errors: 1,/home/artemis/Documents/LAICA_ws/src/LAICA_enclc/src/arduino_sensor_pub.cpp,publishSensorData,339
1780471478385259794,1780471478.385259867,1780471478,384887197,20,laica_velocity_predictor,Admittance force raw=15.521 zeroed=15.070 filtered=9.589 eff=4.589 adm_vx=0.040 cmd_vx=0.540,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471478406460488,1780471478.406460524,1780471478,405689983,20,laica_velocity_predictor,Admittance force raw=15.521 zeroed=15.070 filtered=10.235 eff=5.235 adm_vx=0.042 cmd_vx=0.542,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471479385382472,1780471479.385382414,1780471479,384954673,20,laica_velocity_predictor,Admittance force raw=0.717 zeroed=0.265 filtered=-3.565 eff=0.000 adm_vx=-0.010 cmd_vx=0.490,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471479426336648,1780471479.426336765,1780471479,425589600,20,laica_velocity_predictor,Admittance force raw=-5.794 zeroed=-6.245 filtered=-5.290 eff=-0.290 adm_vx=-0.009 cmd_vx=0.491,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471480385960739,1780471480.385960817,1780471480,385006767,20,laica_velocity_predictor,Admittance force raw=-6.643 zeroed=-7.095 filtered=-5.069 eff=-0.069 adm_vx=-0.019 cmd_vx=0.481,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471480426012083,1780471480.426012039,1780471480,425665120,20,laica_velocity_predictor,Admittance force raw=1.594 zeroed=1.143 filtered=-4.986 eff=0.000 adm_vx=-0.016 cmd_vx=0.484,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471481385503409,1780471481.385503292,1780471481,385061305,20,laica_velocity_predictor,Admittance force raw=-47.773 zeroed=-48.225 filtered=-42.169 eff=-37.169 adm_vx=-0.407 cmd_vx=0.094,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471481426252166,1780471481.426252127,1780471481,425756844,20,laica_velocity_predictor,Admittance force raw=-31.666 zeroed=-32.118 filtered=-39.383 eff=-34.383 adm_vx=-0.412 cmd_vx=0.088,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471482385650026,1780471482.385649920,1780471482,385155791,20,laica_velocity_predictor,Admittance force raw=-4.492 zeroed=-4.943 filtered=-17.615 eff=-12.615 adm_vx=-0.233 cmd_vx=0.267,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471482426341469,1780471482.426341534,1780471482,425760957,20,laica_velocity_predictor,Admittance force raw=-3.671 zeroed=-4.122 filtered=-14.692 eff=-9.692 adm_vx=-0.217 cmd_vx=0.283,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471483386346283,1780471483.386346340,1780471483,385297587,20,laica_velocity_predictor,Admittance force raw=-1.576 zeroed=-2.028 filtered=-0.735 eff=0.000 adm_vx=-0.005 cmd_vx=0.495,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471483426210130,1780471483.426210165,1780471483,425795516,20,laica_velocity_predictor,Admittance force raw=-6.502 zeroed=-6.953 filtered=-1.787 eff=0.000 adm_vx=-0.004 cmd_vx=0.496,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471484387439982,1780471484.387439966,1780471484,386302160,20,laica_velocity_predictor,Admittance force raw=-9.927 zeroed=-10.378 filtered=-0.707 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471484426189753,1780471484.426189661,1780471484,425862055,20,laica_velocity_predictor,Admittance force raw=-0.783 zeroed=-1.235 filtered=-1.213 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
1780471485405725562,1780471485.405725479,1780471485,405261409,20,laica_velocity_predictor,Admittance force raw=7.426 zeroed=6.974 filtered=3.354 eff=0.000 adm_vx=-0.000 cmd_vx=0.500,/home/artemis/Documents/LAICA_ws/src/laica_bringup/src/laica_velocity_predictor.cpp,computeAdmittanceVelocity,665
